NYSE_JEC,http://en.wikipedia.org/wiki/Jacobs_Engineering_Group
NASDAQ_JBHT,http://en.wikipedia.org/wiki/J._B._Hunt_Transport_Services
NYSE_JNJ,http://en.wikipedia.org/wiki/Johnson_&_Johnson
NYSE_JCI,http://en.wikipedia.org/wiki/Johnson_Controls
NYSE_JPM,http://en.wikipedia.org/wiki/JPMorgan_Chase_&_Co.
NYSE_JNPR,http://en.wikipedia.org/wiki/Juniper_Networks
NYSE_KSU,http://en.wikipedia.org/wiki/Kansas_City_Southern
NYSE_K,http://en.wikipedia.org/wiki/Kellogg_Co.
NYSE_KEY,http://en.wikipedia.org/wiki/KeyCorp
NASDAQ_GMCR,http://en.wikipedia.org/wiki/Keurig_Green_Mountain
NYSE_KMB,http://en.wikipedia.org/wiki/Kimberly-Clark
NYSE_KIM,http://en.wikipedia.org/wiki/Kimco_Realty
NYSE_KMI,http://en.wikipedia.org/wiki/Kinder_Morgan
NASDAQ_KLAC,http://en.wikipedia.org/wiki/KLA-Tencor_Corp.
NYSE_KSS,http://en.wikipedia.org/wiki/Kohl's_Corp.
NASDAQ_KHC,http://en.wikipedia.org/wiki/Kraft_Heinz
NYSE_KR,http://en.wikipedia.org/wiki/Kroger_Co.
NYSE_LB,http://en.wikipedia.org/wiki/L_Brands_Inc.
NYSE_LLL,http://en.wikipedia.org/wiki/L-3_Communications_Holdings
NYSE_LH,http://en.wikipedia.org/wiki/Laboratory_Corp._of_America_Holding
NASDAQ_LRCX,http://en.wikipedia.org/wiki/Lam_Research
NYSE_LM,http://en.wikipedia.org/wiki/Legg_Mason
NYSE_LEG,http://en.wikipedia.org/wiki/Leggett_&_Platt
NYSE_LEN,http://en.wikipedia.org/wiki/Lennar_Corp.
NYSE_LVLT,http://en.wikipedia.org/wiki/Level_3_Communications
NYSE_LUK,http://en.wikipedia.org/wiki/Leucadia_National_Corp.
NYSE_LLY,http://en.wikipedia.org/wiki/Lilly_(Eli)_&_Co.
NYSE_LNC,http://en.wikipedia.org/wiki/Lincoln_National
NASDAQ_LLTC,http://en.wikipedia.org/wiki/Linear_Technology_Corp.
NYSE_LMT,http://en.wikipedia.org/wiki/Lockheed_Martin_Corp.
NYSE_L,http://en.wikipedia.org/wiki/Loews_Corp.
NYSE_LOW,http://en.wikipedia.org/wiki/Lowe's_Cos.
NYSE_LYB,http://en.wikipedia.org/wiki/LyondellBasell
NYSE_MTB,http://en.wikipedia.org/wiki/M&T_Bank_Corp.
NYSE_MAC,http://en.wikipedia.org/wiki/Macerich
NYSE_M,http://en.wikipedia.org/wiki/Macy's_Inc.
NYSE_MNK,http://en.wikipedia.org/wiki/Mallinckrodt_Plc
NYSE_MRO,http://en.wikipedia.org/wiki/Marathon_Oil_Corp.
NYSE_MPC,http://en.wikipedia.org/wiki/Marathon_Petroleum
NASDAQ_MAR,http://en.wikipedia.org/wiki/Marriott_Int'l.
NYSE_MMC,http://en.wikipedia.org/wiki/Marsh_&_McLennan
NYSE_MLM,http://en.wikipedia.org/wiki/Martin_Marietta_Materials
NYSE_MAS,http://en.wikipedia.org/wiki/Masco_Corp.
NYSE_MA,http://en.wikipedia.org/wiki/Mastercard_Inc.
NASDAQ_MAT,http://en.wikipedia.org/wiki/Mattel_Inc.
NYSE_MKC,http://en.wikipedia.org/wiki/McCormick_&_Co.
NYSE_MCD,http://en.wikipedia.org/wiki/McDonald's_Corp.
NYSE_MHFI,http://en.wikipedia.org/wiki/McGraw_Hill_Financial
