"NYSE_CL","http://en.wikipedia.org/wiki/Colgate-Palmolive","Colgate-Palmolive","4","97606","71590545.0","0.0455404979515","0.0455404979515"
"NASDAQ_CMCSA","http://en.wikipedia.org/wiki/Comcast_A_Corp","Comcast","20","1586194","210440691.0","0.100914205345","0.100914205345"
"NASDAQ_CMCSK","http://en.wikipedia.org/wiki/Comcast_Special_Corp_Class_A","Comcast","20","1586194","53124665.0","0.0955625436758","0.0955625436758"
"NYSE_CMA","http://en.wikipedia.org/wiki/Comerica_Inc.","Comerica","1","10094","56747194.0","0.0559610705596","0.0559610705596"
"NYSE_CSC","http://en.wikipedia.org/wiki/Computer_Sciences_Corp.","Computer Sciences Corporation","8","129367","20729817.0","0.084881068752","0.084881068752"
"NYSE_CAG","http://en.wikipedia.org/wiki/ConAgra_Foods_Inc.","ConAgra Foods","13","379049","66523762.0","0.000987410515922","0.000987410515922"
"NYSE_COP","http://en.wikipedia.org/wiki/ConocoPhillips","ConocoPhillips","2","32428","193654631.0","0.112385321101","0.112385321101"
"NYSE_CNX","http://en.wikipedia.org/wiki/CONSOL_Energy_Inc.","Consol Energy","0","0","205376005.0","-0.320408163265","0.320408163265"
"NYSE_ED","http://en.wikipedia.org/wiki/Consolidated_Edison","Consolidated Edison","1","22676","41893191.0","-0.016454749439","0.016454749439"
"NYSE_STZ","http://en.wikipedia.org/wiki/Constellation_Brands","Constellation Brands","1","8771","26737671.0","0.0765913265714","0.0765913265714"
"NYSE_GLW","http://en.wikipedia.org/wiki/Corning_Inc.","Corning Inc.","2","43235","305832579.0","0.0864485981308","0.0864485981308"
"NASDAQ_COST","http://en.wikipedia.org/wiki/Costco_Co.","Costco","26","1496811","45615965.0","0.0938775510204","0.0938775510204"
"NYSE_CCI","http://en.wikipedia.org/wiki/Crown_Castle_International_Corp.","Crown Castle International Corp.","0","0","46713331.0","0.0835552174464","0.0835552174464"
"NYSE_CSX","http://en.wikipedia.org/wiki/CSX_Corp.","CSX Corporation","0","0","171166120.0","0.00334572490706","0.00334572490706"
"NYSE_CMI","http://en.wikipedia.org/wiki/Cummins_Inc.","Cummins","2","28713","56002708.0","-0.0466936820777","0.0466936820777"
"NYSE_CVS","http://en.wikipedia.org/wiki/CVS_Caremark_Corp.","CVS Health","12","540531","128458407.0","0.0238391376451","0.0238391376451"
"NYSE_DHI","http://en.wikipedia.org/wiki/D._R._Horton","D. R. Horton","0","0","128427848.0","0.00272479564033","0.00272479564033"
"NYSE_DHR","http://en.wikipedia.org/wiki/Danaher_Corp.","Danaher Corporation","6","82685","71998782.0","0.0950592653444","0.0950592653444"
"NYSE_DRI","http://en.wikipedia.org/wiki/Darden_Restaurants","Darden Restaurants","9","225945","37483580.0","-0.0970236358331","0.0970236358331"
"NYSE_DVA","http://en.wikipedia.org/wiki/DaVita_Inc.","DaVita","0","0","19298625.0","0.0716162035117","0.0716162035117"
"NYSE_DE","http://en.wikipedia.org/wiki/Deere_&_Co.","John Deere","24","605276","82514803.0","0.0540540540541","0.0540540540541"
"NYSE_DLPH","http://en.wikipedia.org/wiki/Delphi_Automotive","Delphi Automotive","0","0","48555740.0","0.0940294581799","0.0940294581799"
"NYSE_DAL","http://en.wikipedia.org/wiki/Delta_Air_Lines","Delta Air Lines","39","4192090","210244592.0","0.133051036327","0.133051036327"
"NASDAQ_XRAY","http://en.wikipedia.org/wiki/Dentsply_International","Dentsply","0","0","35890271.0","0.203282578604","0.203282578604"
"NYSE_DVN","http://en.wikipedia.org/wiki/Devon_Energy_Corp.","Devon Energy","1","13387","111190162.0","0.130493394446","0.130493394446"
"NYSE_DO","http://en.wikipedia.org/wiki/Diamond_Offshore_Drilling","Diamond Offshore Drilling","0","0","62860316.0","0.149132947977","0.149132947977"
"NYSE_DFS","http://en.wikipedia.org/wiki/Discover_Financial","Discover Financial","2","16893","75339551.0","0.0813618003462","0.0813618003462"
"NASDAQ_DISCA","http://en.wikipedia.org/wiki/Discovery_Communications-A","Discovery Communications","11","369437","61991670.0","0.131872356786","0.131872356786"
"NASDAQ_DISCK","http://en.wikipedia.org/wiki/Discovery_Communications-C","Discovery Communications","11","369437","26039534.0","0.132976533553","0.132976533553"
"NYSE_DG","http://en.wikipedia.org/wiki/Dollar_General","Dollar General","3","60678","98499101.0","-0.0644671452236","0.0644671452236"
"NASDAQ_DLTR","http://en.wikipedia.org/wiki/Dollar_Tree","Dollar Tree","0","0","76242672.0","-0.0175517551755","0.0175517551755"
"NYSE_D","http://en.wikipedia.org/wiki/Dominion_Resources","Dominion Resources","1","25992","51107433.0","0.0149190110827","0.0149190110827"
"NYSE_DOV","http://en.wikipedia.org/wiki/Dover_Corp.","Dover Corporation","1","8036","43723395.0","0.12679258482","0.12679258482"
"NYSE_DOW","http://en.wikipedia.org/wiki/Dow_Chemical","Dow Chemical Company","7","445311","336159500.0","0.218632075472","0.218632075472"
"NYSE_DPS","http://en.wikipedia.org/wiki/Dr_Pepper_Snapple_Group","Dr Pepper Snapple Group","0","0","27816475.0","0.13055028463","0.13055028463"
"NYSE_DTE","http://en.wikipedia.org/wiki/DTE_Energy_Co.","DTE Energy","0","0","18883247.0","0.0151797934553","0.0151797934553"
"NYSE_DD","http://en.wikipedia.org/wiki/Du_Pont_(E.I.)","DuPont","7","275409","166307267.0","0.315352697095","0.315352697095"
"NYSE_DUK","http://en.wikipedia.org/wiki/Duke_Energy","Duke Energy","1","29120","65092279.0","-0.00653322212955","0.00653322212955"
"NYSE_DNB","http://en.wikipedia.org/wiki/Dun_&_Bradstreet","Dun & Bradstreet","4","55415","3484849.0","0.0844761904762","0.0844761904762"
"NASDAQ_ETFC","http://en.wikipedia.org/wiki/E*Trade","E-Trade","4","70647","65179078.0","0.0827952905431","0.0827952905431"
"NYSE_EMN","http://en.wikipedia.org/wiki/Eastman_Chemical","Eastman Chemical Company","0","0","29765246.0","0.115111248455","0.115111248455"
"NYSE_ETN","http://en.wikipedia.org/wiki/Eaton_Corporation","Eaton Corporation","4","78128","90698147.0","0.0898635477583","0.0898635477583"
"NASDAQ_EBAY","http://en.wikipedia.org/wiki/eBay_Inc.","eBay","29","2259343","342910179.0","0.141571194763","0.141571194763"
"NYSE_ECL","http://en.wikipedia.org/wiki/Ecolab_Inc.","Ecolab","0","0","32248779.0","0.0968829748451","0.0968829748451"
"NYSE_EIX","http://en.wikipedia.org/wiki/Edison_Int'l","Edison International","0","0","48944342.0","-0.0404312668464","0.0404312668464"
"NYSE_EW","http://en.wikipedia.org/wiki/Edwards_Lifesciences","Edwards Lifesciences","1","6397","34177303.0","0.105366814377","0.105366814377"
"NASDAQ_EA","http://en.wikipedia.org/wiki/Electronic_Arts","Electronic Arts","46","4246280","73892981.0","0.0637638376384","0.0637638376384"
"NYSE_EMC","http://en.wikipedia.org/wiki/EMC_Corp.","EMC Corporation","58","2322952","680157381.0","0.0852649006623","0.0852649006623"
"NYSE_EMR","http://en.wikipedia.org/wiki/Emerson_Electric_Company","Emerson Electric","0","0","98244679.0","0.0692777903554","0.0692777903554"
"NASDAQ_ENDP","http://en.wikipedia.org/wiki/Endo_International","Endo International","0","0","135505738.0","-0.134093533487","0.134093533487"
"NYSE_ESV","http://en.wikipedia.org/wiki/Ensco_plc","Ensco plc","0","0","152207231.0","0.181107954545","0.181107954545"
"NYSE_ETR","http://en.wikipedia.org/wiki/Entergy_Corp.","Entergy","1","11223","26856499.0","0.0470046082949","0.0470046082949"
